2020_11_29_21_17_52, Validation : K = 8, z_dim = 38, beta_label = 10.0, beta_gen = 10.0, sampler = one_hot, Purity = 0.7294, NMI = 0.6525529612723725, ARI = 0.5462739074367821
2020_12_21_20_36_21, Validation : K = 8, z_dim = 38, beta_label = 10.0, beta_gen = 10.0, sampler = one_hot, Purity = 0.753, NMI = 0.6776052977912467, ARI = 0.5849063843458157
pre-trained, Test : K = 4, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.9230769230769231, NMI = 0.872318491678983, ARI = 0.7745664739884393
pre-trained, Test : K = 4, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 1.0, NMI = 1.0, ARI = 1.0
pre-trained, Test : K = 4, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 1.0, NMI = 1.0, ARI = 1.0
pre-trained, Test : K = 4, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.9411764705882353, NMI = 0.8842885706219784, ARI = 0.8218859138533178
pre-trained, Test : K = 4, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.9047619047619048, NMI = 0.8107627749110691, ARI = 0.7678883071553229
pre-trained, Test : K = 4, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.9230769230769231, NMI = 0.8331318687152384, ARI = 0.8183681073025335
pre-trained, Test : K = 4, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.9444444444444444, NMI = 0.8900469531985512, ARI = 0.8438952499716585
pre-trained, Test : K = 4, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.9411764705882353, NMI = 0.8842885706219784, ARI = 0.8218859138533178
pre-trained, Test : K = 4, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.9375, NMI = 0.8828395976162358, ARI = 0.8262757871878393
2021_03_16_15_19_26, Validation : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 1.0, NMI = 1.0, ARI = 1.0
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8888888888888888, NMI = 0.847098040799526, ARI = 0.6470588235294118
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9090909090909091, NMI = 0.8631397114362768, ARI = 0.7422680412371134
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8571428571428571, NMI = 0.8383345053417269, ARI = 0.7107438016528925
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9166666666666666, NMI = 0.8737405196427396, ARI = 0.7898089171974523
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9, NMI = 0.8625995095738674, ARI = 0.7230769230769231
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8461538461538461, NMI = 0.827628378762148, ARI = 0.6548672566371682
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8666666666666667, NMI = 0.8370113154225887, ARI = 0.7099447513812155
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.875, NMI = 0.8455750313902164, ARI = 0.7506061655697956
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8823529411764706, NMI = 0.8500608614424968, ARI = 0.753072625698324
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8888888888888888, NMI = 0.8498399835117082, ARI = 0.7530930607853685
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9473684210526315, NMI = 0.9048555596111758, ARI = 0.8717660292463442
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.95, NMI = 0.9058543419395858, ARI = 0.8738007380073801
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9523809523809523, NMI = 0.9098186589834464, ARI = 0.8872180451127819
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9545454545454546, NMI = 0.9131704811581906, ARI = 0.8992878942014242
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9565217391304348, NMI = 0.9160541073898105, ARI = 0.9099608525445846
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9583333333333334, NMI = 0.9205381656025274, ARI = 0.9158536585365854
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.96, NMI = 0.9213628398694439, ARI = 0.9148162871259016
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9615384615384616, NMI = 0.9237101935294623, ARI = 0.9226669204777994
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9629629629629629, NMI = 0.9236466828833613, ARI = 0.9187175006841961
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9642857142857143, NMI = 0.9256752235434484, ARI = 0.9259378005771081
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9655172413793104, NMI = 0.9264812818586216, ARI = 0.9252049494918481
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9615384615384616, NMI = 0.9237101935294623, ARI = 0.9226669204777994
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9615384615384616, NMI = 0.9237101935294623, ARI = 0.9226669204777994
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8846153846153846, NMI = 0.8942787374519127, ARI = 0.8258150960250111
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9615384615384616, NMI = 0.9237101935294623, ARI = 0.9226669204777994
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9615384615384616, NMI = 0.9237101935294623, ARI = 0.9226669204777994
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8846153846153846, NMI = 0.8942787374519127, ARI = 0.8258150960250111
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9615384615384616, NMI = 0.9237101935294623, ARI = 0.9226669204777994
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9615384615384616, NMI = 0.9237101935294623, ARI = 0.9226669204777994
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9615384615384616, NMI = 0.9237101935294623, ARI = 0.9226669204777994
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9285714285714286, NMI = 0.8872911292803216, ARI = 0.8596268738048766
2021_04_20_15_36_43, Validation : K = 3, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.01, sampler = mix_gauss, Purity = 1.0, NMI = 0.8571428571428571, ARI = 0.0
pre-trained, Test : K = 3, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.01, sampler = mix_gauss, Purity = 0.6181818181818182, NMI = 0.448181033027602, ARI = 0.28
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9333333333333333, NMI = 0.8529109121052778, ARI = 0.773109243697479
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9, NMI = 0.8804527263984389, ARI = 0.8538870159113245
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8727272727272727, NMI = 0.8188416888429685, ARI = 0.7070789259560618
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8727272727272727, NMI = 0.8765677607045527, ARI = 0.7908088723602072
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8727272727272727, NMI = 0.8188416888429685, ARI = 0.7070789259560618
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9473684210526315, NMI = 0.9076582391698708, ARI = 0.881229380100712
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.95, NMI = 0.9117313705478453, ARI = 0.8942240779401531
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.9230769230769231, NMI = 0.8844437098569599, ARI = 0.8645896023332253
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.8571428571428571, NMI = 0.8449203299593961, ARI = 0.7902330743618202
pre-trained, Test : K = 3, z_dim = 33, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = mix_gauss, Purity = 0.92, NMI = 0.8894690716680856, ARI = 0.874048806087641
pre-trained, Test : K = 3, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.88, NMI = 0.8188454277024447, ARI = 0.8257743362831859
pre-trained, Test : K = 3, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.9615384615384616, NMI = 0.9208246544176256, ARI = 0.923182376855441
pre-trained, Test : K = 3, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.8888888888888888, NMI = 0.8715237089458989, ARI = 0.84
pre-trained, Test : K = 3, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.9565217391304348, NMI = 0.9206374086767904, ARI = 0.9248198499368546
pre-trained, Test : K = 3, z_dim = 34, beta_1 = 10, beta_2 = 0.0001 , beta_3 = 0.001, sampler = uniform, Purity = 0.95, NMI = 0.9117313705478453, ARI = 0.8942240779401531
